HOME_WON,ELO,ELO_PROB,NB_WIN,PCT_3PT_L10,PCT_LANCER_FRANC_L10,PCT_TIR_REUSSI_L10,PIE_L10,assistPercentage_L10,assistRatio_L10,assistToTurnover_L10,defensiveRating_L10,effectiveFieldGoalPercentage_L10,estimatedDefensiveRating_L10,estimatedNetRating_L10,estimatedOffensiveRating_L10,estimatedPace_L10,estimatedTeamTurnoverPercentage_L10,netRating_L10,offensiveRating_L10,pacePer40_L10,pace_L10,trueShootingPercentage_L10,turnoverRatio_L10
0,-448.719605,-0.7631418940000001,-6.0,-0.02479999999999999,-0.07260000000000011,-0.0519,-0.12390000000000012,0.12459999999999993,1.2299999999999969,-0.022999999999999687,2.8999999999999915,-0.05829999999999996,3.1299999999999955,-18.43,-15.280000000000001,2.078000000000003,1.4642999999999997,-17.3,-14.36999999999999,1.3640000000000043,1.6389999999999958,-0.06740000000000013,1.700000000000001
1,-59.60837000000015,0.11573551599999998,-1.0,0.008199999999999985,-0.024700000000000055,-0.027900000000000036,-0.02750000000000008,0.0038000000000001366,-0.22999999999999687,0.30100000000000016,5.390000000000015,-0.028799999999999826,4.329999999999998,-7.500000000000001,-3.1599999999999966,-3.0470000000000113,-2.5074000000000005,-6.779999999999999,-1.3900000000000006,-3.555000000000007,-4.265999999999991,-0.03380000000000005,-2.269999999999998
1,43.76833199999987,0.391693198,3.0,0.05459999999999998,0.011700000000000044,0.011299999999999977,0.03989999999999999,-0.06380000000000008,-0.8499999999999943,-0.07099999999999951,-3.769999999999996,0.01600000000000007,-3.569999999999979,7.6,4.060000000000002,-3.9560000000000173,-1.1001000000000065,8.440000000000001,4.659999999999997,-3.3870000000000005,-4.063000000000002,0.012299999999999978,-1.0900000000000016
1,22.20097499999997,0.33790242000000004,0.0,0.0032000000000000917,-0.04630000000000012,0.01519999999999988,-0.0048000000000000265,0.04410000000000003,1.7100000000000044,0.06399999999999983,-2.1200000000000045,0.01550000000000007,-1.7999999999999972,-2.1499999999999995,-3.9599999999999937,3.9299999999999926,-0.13409999999999656,-1.8600000000000008,-4.019999999999996,3.301000000000002,3.9599999999999937,0.0007000000000000339,-0.11999999999999922
1,22.098716000000195,0.33764167399999995,0.0,-0.02799999999999997,0.023800000000000154,-0.04189999999999999,0.0024000000000000687,0.07150000000000012,0.1999999999999993,-0.19099999999999984,-8.719999999999999,-0.05620000000000003,-8.64,-1.6199999999999992,-10.299999999999997,2.4420000000000215,0.36569999999999325,-2.160000000000002,-10.86999999999999,2.1260000000000048,2.549999999999997,-0.04600000000000004,0.25000000000000355
1,-16.798013000000083,0.23499939600000003,0.0,-0.03679999999999989,0.06629999999999991,0.01969999999999994,-0.0006999999999999784,0.04730000000000001,2.1400000000000006,0.33000000000000007,-0.20000000000000284,0.01040000000000002,1.0400000000000063,-0.4299999999999997,0.5799999999999983,1.3769999999999953,-0.37049999999999983,-0.22999999999999865,-0.4300000000000068,1.9740000000000038,2.372,0.007699999999999929,-0.5300000000000011
0,108.12561800000003,0.5363616,-1.0,-0.014200000000000101,0.13960000000000006,-0.006899999999999962,-0.037699999999999956,0.004999999999999893,0.05999999999999872,0.11499999999999999,6.299999999999997,-0.018799999999999983,7.86999999999999,-4.529999999999999,3.3299999999999983,-4.252999999999986,-0.7342000000000013,-2.17,4.1200000000000045,-2.9610000000000127,-3.555000000000007,0.0027999999999999137,-0.6799999999999997
0,-128.55629,-0.08200702600000004,-1.0,-0.0242,0.02950000000000008,-0.009399999999999964,-0.032500000000000195,0.03620000000000001,0.8699999999999957,0.562,7.430000000000007,-0.027699999999999947,5.590000000000003,-6.8199999999999985,-1.2999999999999972,4.859999999999999,-1.275400000000003,-8.700000000000001,-1.289999999999992,3.397999999999996,4.079000000000008,-0.026800000000000046,-1.290000000000001
0,-129.75308399999994,-0.08542753199999997,-3.0,-0.05069999999999997,-0.07450000000000012,-0.058800000000000185,-0.08670000000000005,-0.0018999999999999018,-1.7299999999999986,-0.018999999999999906,1.4200000000000017,-0.07589999999999997,2.1799999999999926,-13.43,-11.240000000000009,-4.929000000000002,-0.04190000000000005,-10.8,-9.370000000000005,-4.667000000000002,-5.599999999999994,-0.07870000000000016,0.3100000000000005
0,158.002121,0.6307073059999999,4.0,-0.014200000000000101,0.06450000000000011,0.026799999999999935,0.08140000000000003,-0.13389999999999996,-1.8900000000000006,0.18399999999999928,-8.310000000000002,0.02290000000000003,-7.960000000000008,16.31,8.330000000000013,-2.7420000000000044,-2.4956000000000014,16.29,7.980000000000004,-1.9329999999999927,-2.3190000000000026,0.022700000000000164,-2.639999999999999
1,21.052780999999868,0.33497172199999997,-2.0,0.005300000000000027,-0.0010999999999998789,-0.0490000000000001,-0.010299999999999976,-0.08329999999999993,-3.390000000000004,-0.2270000000000001,-0.5,-0.02610000000000018,-2.3900000000000006,-0.010000000000000009,-2.430000000000021,-5.562999999999988,-2.211400000000001,-3.8500000000000005,-4.3799999999999955,-4.565999999999988,-5.481000000000009,-0.019299999999999873,-2.5100000000000016
0,100.94436500000006,0.521475608,3.0,0.0789999999999999,0.006400000000000072,0.05140000000000011,0.047699999999999965,0.07200000000000006,3.75,0.6760000000000002,1.5900000000000034,0.06669999999999998,0.8000000000000114,9.65,10.459999999999994,-0.3810000000000002,-2.591499999999998,8.59,10.169999999999987,-0.4280000000000115,-0.5150000000000006,0.058699999999999974,-2.7699999999999996
1,9.704964999999902,0.305664694,-1.0,0.015699999999999992,0.07789999999999986,-0.00259999999999988,-0.030399999999999983,0.0036000000000000476,-0.019999999999999574,-0.06600000000000006,4.939999999999998,0.01040000000000002,5.420000000000002,-5.2299999999999995,0.1599999999999966,-2.063999999999993,0.7136999999999993,-4.5699999999999985,0.38000000000000966,-1.5859999999999843,-1.9050000000000011,0.014499999999999957,0.7799999999999976
0,-294.35736799999995,-0.5075361839999999,-4.0,0.005399999999999905,-0.032299999999999884,-0.02629999999999999,-0.06700000000000012,0.11550000000000005,1.9600000000000009,0.22099999999999942,3.8699999999999903,-0.018899999999999917,4.060000000000002,-10.219999999999999,-6.170000000000002,6.5049999999999955,0.7426000000000013,-9.65,-5.789999999999978,5.199999999999989,6.241,-0.027000000000000024,0.9400000000000013
0,-38.40519100000006,0.17544984400000002,-1.0,-0.06690000000000002,0.03430000000000011,-0.020900000000000085,-0.03290000000000004,-0.07150000000000001,-2.200000000000003,-0.22899999999999987,-2.3500000000000227,-0.06120000000000014,-2.089999999999989,-6.000000000000001,-8.129999999999981,-1.5670000000000073,-1.6049000000000024,-6.29,-8.620000000000005,-1.0700000000000074,-1.2839999999999918,-0.04860000000000009,-1.7100000000000009
1,52.3279950000001,0.41234655200000003,2.0,-0.029899999999999982,0.028999999999999915,-0.029000000000000026,0.03579999999999994,-0.017199999999999882,-1.2800000000000047,0.30799999999999983,-4.400000000000006,-0.016900000000000026,-6.900000000000006,8.41,1.4899999999999949,-0.7620000000000005,-3.0671,5.45,1.0899999999999892,-1.5929999999999893,-1.9099999999999966,-0.0040999999999999925,-3.1300000000000043
1,23.382230000000163,0.34091067999999997,1.0,0.06490000000000001,0.14280000000000004,0.025899999999999923,0.03820000000000001,-0.010099999999999776,0.05999999999999872,-0.31099999999999994,1.470000000000013,0.0349000000000001,2.3100000000000023,8.61,10.939999999999998,-1.1659999999999968,2.7970000000000024,8.33,9.820000000000022,-0.12399999999999523,-0.15000000000000568,0.054400000000000004,2.630000000000001
1,118.50292100000001,0.5572956659999999,1.0,0.010800000000000032,-0.017699999999999938,-0.011099999999999999,0.014399999999999857,0.009499999999999953,-0.4900000000000002,-0.22199999999999998,-3.769999999999996,-0.007900000000000018,-2.8299999999999983,0.5099999999999993,-2.3499999999999943,5.271999999999991,2.8393000000000015,2.759999999999999,-0.9899999999999807,4.057999999999993,4.872,-0.0040000000000000036,3.09
1,135.85718900000006,0.5907722799999999,1.0,-0.013700000000000045,-0.03090000000000015,0.004500000000000004,0.030899999999999928,0.005400000000000071,0.08000000000000007,0.10400000000000009,-6.090000000000003,0.005900000000000016,-6.040000000000006,5.270000000000002,-0.7800000000000011,1.829000000000022,-0.7430000000000003,4.529999999999999,-1.5499999999999972,1.6839999999999975,2.0190000000000055,0.0030000000000001137,-0.8300000000000001
1,296.6416919999999,0.81496108,7.0,0.018400000000000027,0.06730000000000003,0.04580000000000012,0.0963,0.02749999999999997,2.049999999999997,-0.19599999999999995,-6.3799999999999955,0.05950000000000011,-6.950000000000031,15.350000000000001,8.420000000000002,0.17799999999999727,2.4313999999999947,14.09,7.719999999999999,0.22800000000000864,0.2710000000000008,0.05669999999999997,2.33
0,136.936328,0.5927905499999999,1.0,0.02949999999999997,0.08699999999999997,-0.00269999999999998,-0.016799999999999926,-0.135,-2.7300000000000004,0.16600000000000015,9.960000000000008,0.01089999999999991,9.260000000000005,-0.6900000000000004,8.600000000000009,-3.923000000000002,-3.743800000000004,-1.3500000000000005,8.599999999999994,-3.4150000000000063,-4.097999999999999,0.02059999999999995,-3.7700000000000014
1,-94.64173400000004,0.015421106000000018,-3.0,-0.060699999999999865,-0.0032000000000000917,-0.054799999999999904,-0.08200000000000007,-0.020299999999999985,-1.4600000000000044,-0.051000000000000156,3.3599999999999994,-0.04319999999999996,5.159999999999997,-14.520000000000001,-9.36,2.6410000000000053,-0.7665000000000006,-11.12,-7.75,2.1159999999999854,2.539999999999992,-0.05130000000000001,-0.5700000000000038
1,-44.146316999999954,0.159389112,-1.0,0.0116,0.004999999999999893,-0.027200000000000113,-0.04139999999999999,0.009099999999999997,-0.33000000000000185,0.08300000000000018,3.1299999999999955,-0.023900000000000088,2.720000000000013,-5.06,-2.3200000000000216,-4.811000000000007,-0.6721999999999984,-4.570000000000002,-1.450000000000017,-4.551000000000002,-5.4609999999999985,-0.024600000000000066,-0.5300000000000011
1,199.046513,0.6966310499999999,2.0,0.0937,0.05890000000000006,0.021199999999999886,0.034000000000000086,0.06580000000000008,2.3000000000000007,0.20799999999999974,3.3900000000000006,0.05480000000000007,4.009999999999991,2.5300000000000002,6.539999999999992,-4.408999999999992,-0.129999999999999,3.0,6.390000000000001,-3.208999999999989,-3.850999999999999,0.05389999999999995,-0.15999999999999837
0,-74.447048,0.07341498400000002,2.0,-0.00019999999999997797,0.031200000000000006,0.02520000000000011,-0.02690000000000009,-0.012300000000000089,0.10999999999999943,-0.20399999999999974,5.13000000000001,0.009000000000000008,5.079999999999998,-3.2,1.9099999999999966,9.033000000000001,2.570699999999997,-1.0499999999999998,4.099999999999994,6.575000000000003,7.888000000000005,0.012799999999999923,2.959999999999999
1,74.92594099999997,0.46484749799999997,4.0,0.022799999999999987,-0.03520000000000001,-0.00039999999999990044,0.02779999999999999,-0.017000000000000015,-1.0400000000000063,-0.5169999999999999,-2.9199999999999875,-0.00039999999999990044,-4.040000000000006,2.8000000000000007,-1.2099999999999937,-4.5120000000000005,2.5199999999999996,2.6599999999999993,-0.2400000000000233,-4.421999999999997,-5.310000000000002,0.00039999999999995595,2.6999999999999993
1,63.47434699999985,0.43861693999999996,0.0,0.021099999999999897,-0.007200000000000095,0.008600000000000108,0.0030000000000001137,-0.01529999999999998,0.08999999999999986,0.397,4.490000000000023,-0.007600000000000051,2.660000000000011,-1.8500000000000005,0.7999999999999972,-5.939999999999998,-1.586400000000003,-2.6700000000000017,1.8499999999999943,-5.793000000000006,-6.950000000000003,-0.010699999999999932,-1.459999999999999
1,-37.583274000000074,0.17774173,-1.0,-0.059099999999999986,-0.0121,-0.013600000000000001,-0.015999999999999848,-0.12319999999999998,-3.960000000000001,-0.8329999999999993,-5.599999999999994,-0.03090000000000015,-3.8900000000000006,-3.21,-7.099999999999994,-0.4350000000000023,2.9601000000000006,-0.9299999999999998,-6.5,0.011999999999986244,0.015999999999991132,-0.027699999999999947,3.1300000000000026
1,7.42152800000008,0.29969458,3.0,-0.02479999999999999,0.05729999999999991,-0.003800000000000192,0.054300000000000015,0.11490000000000011,2.6400000000000006,0.5499999999999998,-2.2800000000000153,0.0004999999999999449,-4.920000000000002,8.52,3.549999999999997,7.445999999999998,-1.2809999999999988,5.17,2.8500000000000085,5.209000000000003,6.25,0.0121,-1.3599999999999994
0,6.198304000000007,0.29648670600000004,0.0,-0.0800999999999999,-0.04820000000000013,-0.049500000000000044,-0.058300000000000074,0.04260000000000008,0.19000000000000128,0.3600000000000001,2.0500000000000114,-0.05469999999999997,3.0,-14.379999999999999,-11.379999999999995,-2.5799999999999983,-2.4718999999999998,-11.620000000000001,-9.58999999999999,-2.5,-3.0,-0.0673999999999999,-2.200000000000001
1,247.448533,0.7616098060000001,6.0,0.030200000000000005,0.05259999999999998,0.05760000000000004,0.09880000000000005,0.006199999999999983,2.16,0.17999999999999994,-3.1500000000000057,0.043399999999999994,-2.710000000000008,13.099999999999998,10.370000000000005,1.7269999999999897,0.2790000000000017,13.3,10.14,1.7689999999999912,2.1189999999999998,0.04310000000000003,0.12000000000000455
1,103.38125200000013,0.5265634939999999,-1.0,-0.03069999999999995,-0.13919999999999988,-0.00029999999999991145,0.01419999999999999,0.0676,1.0500000000000007,-0.32200000000000006,-8.460000000000008,0.006399999999999961,-9.010000000000005,-0.29999999999999893,-9.340000000000003,6.611999999999995,2.645000000000003,-1.1000000000000014,-9.579999999999998,5.166000000000011,6.200000000000003,-0.011499999999999955,2.639999999999999
0,111.49887000000012,0.543241436,-1.0,0.01100000000000001,-0.04579999999999995,-0.025900000000000034,-0.0040999999999999925,0.04580000000000023,0.09000000000000163,-0.526,-5.450000000000003,-0.02410000000000012,-4.1000000000000085,-5.279999999999998,-9.39,6.366,4.0146999999999995,-1.5999999999999996,-7.039999999999978,4.575000000000003,5.491,-0.02729999999999999,4.550000000000001
1,-127.36615399999982,-0.07860363599999998,-3.0,-0.07740000000000002,0.01529999999999998,0.0008999999999999009,-0.062100000000000044,-0.04789999999999994,-1.6600000000000001,-0.3490000000000002,4.200000000000003,-0.013000000000000012,2.6000000000000085,-4.66,-2.0799999999999983,8.552999999999997,1.8104999999999993,-6.77,-2.5799999999999983,6.545999999999992,7.853000000000009,-0.005499999999999949,1.7899999999999991
0,136.35197099999982,0.5916985720000001,0.0,-0.029000000000000137,0.11189999999999989,-0.04899999999999988,-0.009399999999999964,-0.0532999999999999,-2.5699999999999967,-0.10399999999999943,-3.0800000000000125,-0.08440000000000009,-3.440000000000012,-2.9899999999999993,-6.460000000000008,-7.1769999999999925,-3.5189999999999984,-4.15,-7.209999999999994,-5.736000000000004,-6.884,-0.056599999999999984,-3.7200000000000006
1,77.220145,0.47000798000000005,2.0,-0.021800000000000097,-0.09350000000000014,-0.005800000000000027,0.09690000000000004,0.03200000000000003,0.9899999999999984,0.494,-14.959999999999994,-0.02090000000000003,-14.08999999999999,12.749999999999998,-1.3499999999999943,-1.365000000000009,-3.049999999999999,13.370000000000003,-1.579999999999984,-0.8790000000000049,-1.054000000000002,-0.02970000000000006,-3.119999999999999
1,187.124055,0.678543342,5.0,0.012500000000000011,-0.011499999999999844,0.0595,0.05680000000000002,0.13739999999999997,4.969999999999999,0.3320000000000001,1.6799999999999926,0.060699999999999865,2.0,6.319999999999999,8.370000000000005,7.027000000000001,1.8381999999999987,7.460000000000001,9.170000000000016,5.615000000000009,6.7379999999999995,0.05459999999999987,1.939999999999996
0,69.53880100000015,0.45260527,5.0,0.0012999999999999123,0.06630000000000003,0.020600000000000007,0.05120000000000008,-0.03870000000000007,-0.49999999999999645,-0.42500000000000004,-8.530000000000015,0.01890000000000014,-7.769999999999996,9.54,1.7800000000000011,-2.608000000000004,3.849099999999998,9.64,1.1199999999999903,-1.5709999999999837,-1.8859999999999957,0.017099999999999782,3.809999999999997
0,81.42045000000007,0.47937311000000005,-2.0,-0.07229999999999998,-0.10340000000000016,-0.025399999999999978,-0.033399999999999985,-0.09970000000000012,-2.990000000000002,-0.4059999999999997,-5.109999999999999,-0.03470000000000012,-6.310000000000002,-4.929999999999999,-11.239999999999995,-0.3580000000000041,-0.8250999999999973,-5.609999999999999,-10.740000000000009,-1.0679999999999978,-1.2809999999999917,-0.049799999999999955,-0.7200000000000006
0,-206.142965,-0.29634142399999996,-4.0,-0.03589999999999999,-0.0008999999999999009,-0.060199999999999976,-0.07390000000000002,-0.15770000000000006,-6.219999999999999,-0.6279999999999999,-0.5999999999999801,-0.08329999999999999,0.37999999999999545,-12.25,-11.89,-0.36700000000001864,0.7673999999999968,-9.63,-10.230000000000018,-0.6119999999999948,-0.7349999999999994,-0.06640000000000001,1.1200000000000045
0,66.70460000000003,0.44609496400000004,-1.0,0.01309999999999989,-0.10390000000000021,-0.01029999999999992,-0.007500000000000007,0.10310000000000008,2.160000000000002,0.3690000000000002,2.430000000000007,-0.01200000000000001,2.6200000000000045,-5.109999999999999,-2.4599999999999937,-6.885999999999996,-1.590399999999999,-4.209999999999999,-1.7600000000000051,-5.734999999999999,-6.881,-0.017100000000000004,-1.5499999999999936
1,-250.5871639999998,-0.408179402,-6.0,-0.0358,-0.0653999999999999,-0.04299999999999998,-0.08950000000000008,-0.014499999999999957,-1.8900000000000006,-0.30899999999999994,3.319999999999993,-0.027700000000000058,2.799999999999997,-11.799999999999999,-8.969999999999999,-1.3629999999999995,0.8099999999999916,-12.14,-8.810000000000002,-1.4769999999999897,-1.7690000000000055,-0.031000000000000028,0.9499999999999993
0,-197.469922,-0.27340570200000003,-2.0,-0.04689999999999994,-0.024899999999999922,0.018500000000000016,-0.02949999999999997,-0.026700000000000057,-0.46000000000000085,-0.5209999999999999,-2.5100000000000335,-0.013900000000000023,-1.2099999999999937,-4.6899999999999995,-5.920000000000002,0.7400000000000091,3.012600000000001,-3.2999999999999994,-5.780000000000001,1.0529999999999973,1.26400000000001,-0.015100000000000002,3.1100000000000048
0,-20.165804999999864,0.225820798,0.0,0.041800000000000004,0.01319999999999999,-0.012800000000000034,0.01550000000000018,0.16499999999999992,3.3599999999999994,0.2869999999999999,-1.0599999999999739,0.005300000000000082,-2.0500000000000114,0.0600000000000005,-1.9999999999999858,5.219999999999999,-0.30600000000000094,-1.290000000000001,-2.339999999999989,3.834000000000003,4.6000000000000085,0.015200000000000102,-0.3200000000000003
0,-146.01151000000004,-0.131662958,-1.0,-0.07079999999999997,-0.03639999999999999,-0.03070000000000017,-0.050499999999999934,0.08440000000000003,1.4500000000000028,0.5410000000000001,7.960000000000008,-0.04509999999999992,7.310000000000002,-11.87,-4.599999999999994,2.5420000000000016,-1.7566000000000006,-11.939999999999998,-4.0400000000000205,1.625,1.9500000000000028,-0.05020000000000002,-1.620000000000001
1,88.31720199999995,0.49451587,0.0,0.021499999999999908,-0.023699999999999943,0.009400000000000186,-0.008400000000000019,0.07889999999999997,2.360000000000003,0.14600000000000035,2.9499999999999886,0.02250000000000002,3.6099999999999994,-8.881784197001252e-16,3.640000000000043,1.3299999999999983,-0.6236000000000015,-0.020000000000000462,2.9200000000000017,1.6280000000000001,1.9500000000000028,0.02100000000000002,-0.7200000000000006
0,6.726795999999922,0.29787348999999996,-1.0,-0.03589999999999999,-0.02739999999999998,-0.0240999999999999,-0.07850000000000013,-0.029899999999999927,-1.8900000000000006,-0.633,5.180000000000007,-0.030799999999999994,5.000000000000014,-12.860000000000001,-7.859999999999999,1.9120000000000061,4.418199999999999,-10.309999999999999,-5.13000000000001,0.4510000000000076,0.541000000000011,-0.03189999999999993,4.929999999999996
1,183.014903,0.67211037,2.0,0.0026999999999999247,0.09829999999999994,0.009699999999999986,0.033499999999999974,0.033600000000000074,0.8300000000000001,0.1699999999999997,0.5,0.014100000000000001,0.29999999999999716,5.879999999999999,6.170000000000002,-2.7720000000000056,-0.5755999999999997,4.97,5.469999999999999,-1.98599999999999,-2.38600000000001,0.032300000000000106,-0.7100000000000026
1,129.62084600000003,0.5789633240000001,2.0,0.036700000000000066,0.05459999999999987,0.011299999999999977,0.0038999999999999035,-0.0625,-1.0499999999999972,-0.21300000000000008,-1.0700000000000074,0.03120000000000006,-0.09000000000000341,2.3000000000000003,2.210000000000022,5.918999999999997,0.4070999999999998,2.449999999999999,1.3799999999999955,5.4459999999999695,6.534999999999997,0.02870000000000006,0.29999999999999893
0,-21.067105999999967,0.22335750000000004,-5.0,-0.0368,-0.06279999999999997,-0.03500000000000009,-0.03770000000000007,0.13730000000000003,2.710000000000001,0.7680000000000002,3.0299999999999727,-0.04279999999999995,3.539999999999992,-9.479999999999999,-5.930000000000007,-0.3699999999999761,-4.032500000000001,-9.42,-6.3999999999999915,0.06299999999998818,0.07900000000000773,-0.04200000000000004,-4.1899999999999995
0,-26.28716600000007,0.20903552399999997,0.0,0.02310000000000001,0.019799999999999818,0.013399999999999801,-0.002799999999999969,-0.0020000000000000018,0.1599999999999966,-0.4109999999999996,-2.7299999999999756,0.0052000000000000934,-1.9000000000000057,-1.9900000000000004,-3.8799999999999955,1.8230000000000075,2.6856000000000027,-0.9200000000000006,-3.6400000000000006,1.6629999999999967,1.9960000000000093,-0.00010000000000010001,2.76
1,191.0118460000001,0.6845354640000001,5.0,-0.0492999999999999,0.0025000000000000577,0.0230999999999999,0.07879999999999998,-0.07350000000000007,-1.0899999999999963,0.12400000000000011,-8.419999999999987,0.01910000000000006,-6.329999999999998,15.099999999999998,8.800000000000011,-2.2439999999999998,-2.3872,16.189999999999998,7.750000000000014,-0.6659999999999968,-0.8000000000000114,0.02400000000000002,-2.5500000000000007
1,329.02130599999987,0.843972492,5.0,-0.019899999999999973,-0.008600000000000052,0.031800000000000106,0.12530000000000002,0.03700000000000003,1.2300000000000004,0.0990000000000002,-10.420000000000002,0.020100000000000007,-10.810000000000016,18.46,7.609999999999999,3.8430000000000035,1.1555000000000035,17.810000000000002,7.390000000000001,3.0960000000000036,3.7139999999999986,0.025900000000000034,1.0900000000000034
1,-4.589059000000134,0.26791363399999996,2.0,0.06680000000000003,0.06330000000000024,-0.004900000000000182,0.03600000000000003,0.08009999999999995,1.870000000000001,0.3750000000000002,1.0699999999999932,0.007100000000000051,1.0100000000000193,6.15,7.170000000000002,-2.173000000000002,-0.8561000000000014,5.55,6.609999999999957,-1.5539999999999878,-1.8659999999999997,0.017100000000000004,-0.9500000000000011
0,-120.15817199999992,-0.057954865999999994,0.0,-0.008400000000000019,-0.11850000000000005,0.04199999999999998,-0.011499999999999844,0.02980000000000005,1.5500000000000007,-0.19400000000000017,2.3100000000000165,0.06920000000000004,3.2400000000000233,-0.9500000000000011,2.3000000000000114,6.198000000000022,4.6211,1.25,3.539999999999978,4.959000000000003,5.950000000000003,0.04239999999999988,4.9300000000000015
0,-223.007924,-0.339958198,-4.0,0.0512999999999999,0.013800000000000034,0.03510000000000002,-0.06999999999999995,0.0354000000000001,1.6899999999999995,0.006000000000000005,16.040000000000006,0.03470000000000001,14.11,-7.499999999999998,6.599999999999994,-1.112000000000009,2.3770999999999987,-9.88,6.139999999999986,-1.2509999999999906,-1.5,0.034800000000000164,2.299999999999999
0,-17.42626499999983,0.23329027599999996,-2.0,-0.049300000000000066,-0.029799999999999827,-0.01200000000000001,-0.0262,-0.00649999999999995,-0.33999999999999986,0.006999999999999895,1.5000000000000142,-0.02479999999999999,0.0,-3.7800000000000002,-3.780000000000001,3.2319999999999993,-0.20209999999999972,-4.99,-3.5,1.8499999999999943,2.218999999999994,-0.029000000000000137,-0.08999999999999808
1,-7.9214710000001105,0.25898797199999996,0.0,-0.020499999999999963,0.05709999999999993,0.046100000000000085,0.05270000000000008,0.03290000000000004,2.2900000000000027,0.2729999999999997,-5.570000000000007,0.04089999999999999,-4.269999999999996,9.56,5.280000000000001,1.625,0.8956,8.870000000000001,3.3100000000000023,2.707000000000008,3.2480000000000047,0.03520000000000001,0.5499999999999972
0,-29.65199000000007,0.19975547200000004,-2.0,-0.023800000000000043,-0.007100000000000217,-0.0005999999999998784,-0.030100000000000016,0.01200000000000001,-0.6600000000000001,-0.38900000000000023,4.659999999999997,0.005400000000000127,4.97999999999999,-6.25,-1.3200000000000074,4.537999999999997,4.051499999999997,-4.77,-0.10000000000000853,3.387999999999991,4.063000000000002,0.011499999999999955,4.379999999999997
0,37.890413999999964,0.37727665,1.0,-0.02429999999999999,-0.009299999999999864,-0.0015999999999999903,-0.0020999999999999908,-0.07939999999999997,-2.360000000000001,-0.33199999999999985,-1.1400000000000148,-0.02859999999999996,-2.5900000000000034,1.7900000000000007,-0.769999999999996,2.2299999999999898,-0.059100000000002595,0.6999999999999993,-0.4200000000000017,1.1289999999999907,1.3549999999999898,-0.017800000000000038,0.04999999999999716
1,136.59984099999997,0.592162026,0.0,0.024399999999999977,0.02939999999999998,-0.009199999999999986,-0.023399999999999976,-0.1046999999999998,-2.83,-0.3340000000000001,2.730000000000004,-0.0027000000000000357,4.030000000000001,-2.7600000000000007,1.3000000000000114,-0.5710000000000122,0.6904000000000003,-0.719999999999998,1.9999999999999858,-0.12300000000001887,-0.14800000000001035,-0.002300000000000302,0.7699999999999996
0,259.923217,0.776280654,3.0,0.02499999999999991,0.046800000000000064,0.021199999999999997,0.064,-0.08750000000000013,-2.1500000000000004,-0.7230000000000001,-10.469999999999999,0.0237,-9.63000000000001,11.459999999999999,1.8400000000000034,5.167999999999992,4.727199999999998,13.32,2.8900000000000006,3.908999999999992,4.6910000000000025,0.03300000000000003,5.039999999999996
1,9.366817000000083,0.304782098,-3.0,0.0401999999999999,-0.06099999999999994,0.003400000000000014,0.0045999999999998264,0.06369999999999987,1.6600000000000037,0.4610000000000003,4.939999999999998,0.0008999999999999009,4.070000000000007,0.1800000000000006,4.260000000000019,-2.8020000000000067,-2.3131999999999984,-1.7499999999999993,3.1599999999999966,-2.043999999999997,-2.450000000000003,0.0025000000000000577,-2.59
1,330.26191700000004,0.844996748,5.0,0.06870000000000004,0.02510000000000001,0.06940000000000002,0.11590000000000006,0.2314000000000001,8.080000000000002,0.7270000000000001,-1.7299999999999756,0.10470000000000002,-1.3699999999999903,15.05,13.679999999999964,-2.3699999999999903,0.9146999999999998,14.93,13.219999999999999,-1.545000000000016,-1.855000000000004,0.08840000000000003,0.8399999999999999
1,121.443982,0.563104118,3.0,0.03470000000000012,0.045700000000000074,0.028900000000000037,0.012399999999999967,0.02070000000000005,1.8499999999999996,0.3220000000000003,2.049999999999997,0.045599999999999974,1.9699999999999989,3.2199999999999998,5.209999999999994,-1.4490000000000123,-2.8187999999999995,1.17,3.2099999999999937,-0.4519999999999982,-0.5420000000000016,0.04049999999999987,-3.239999999999995
1,67.4644679999999,0.44784510000000005,0.0,0.03810000000000002,0.039000000000000035,0.049399999999999944,0.029700000000000004,-0.015800000000000036,0.9000000000000021,-0.2789999999999999,-1.9399999999999977,0.04820000000000013,0.4700000000000131,4.020000000000001,4.47999999999999,4.947000000000003,2.1423000000000023,6.259999999999999,4.349999999999994,4.913999999999987,5.896000000000001,0.049899999999999944,2.110000000000001
1,-72.2217320000002,0.079782356,0.0,0.02639999999999998,-0.04619999999999991,0.02689999999999998,-0.032999999999999974,0.02850000000000008,1.2099999999999955,0.18299999999999983,6.230000000000004,0.013500000000000012,6.210000000000008,-6.420000000000002,-0.18999999999999773,5.10499999999999,2.3109,-4.9399999999999995,1.3200000000000074,3.656000000000006,4.387999999999991,0.0050000000000001155,2.539999999999999
1,-147.90207299999997,-0.13700622799999995,-1.0,-0.015099999999999947,0.029900000000000038,-0.005299999999999916,-0.006799999999999917,0.0026999999999999247,0.5600000000000005,0.31399999999999983,-0.8700000000000045,-0.019299999999999984,-0.5300000000000011,0.09000000000000086,-0.4099999999999966,-4.885000000000005,-3.3198999999999987,-1.19,-2.0700000000000074,-3.147999999999982,-3.7749999999999915,-0.018100000000000005,-3.7099999999999973
