gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE
0022301011,1610612765,Detroit,Pistons,DET,pistons,240:00,102.3,103.0,129.2,131.6,-26.9,-28.6,0.595,1.32,18.8,0.286,0.766,0.539,19.053,19.2,0.56,0.575,1.0,0.199,99.8,98.5,82.08,99.0,0.387
0022301011,1610612738,Boston,Celtics,BOS,celtics,240:00,129.2,131.6,102.3,103.0,26.9,28.6,0.66,4.43,22.3,0.234,0.714,0.461,7.008,7.1,0.618,0.639,1.0,0.2,99.8,98.5,82.08,98.0,0.613
0022301026,1610612757,Portland,Trail Blazers,POR,blazers,240:00,108.3,113.3,113.4,115.2,-5.1,-1.9,0.628,1.69,18.8,0.365,0.571,0.472,15.613,16.3,0.516,0.552,1.0,0.197,101.5,98.5,82.08,98.0,0.487
0022301026,1610612743,Denver,Nuggets,DEN,nuggets,240:00,113.4,115.2,108.3,113.3,5.1,1.9,0.61,1.79,17.3,0.429,0.635,0.528,13.928,14.1,0.495,0.54,1.0,0.199,101.5,98.5,82.08,99.0,0.513
0022301007,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,119.0,119.8,110.2,112.5,8.9,7.3,0.628,2.7,20.1,0.245,0.627,0.44,10.352,10.4,0.56,0.589,1.0,0.199,97.32,96.0,80.0,96.0,0.501
0022301007,1610612751,Brooklyn,Nets,BKN,nets,240:00,110.2,112.5,119.0,119.8,-8.9,-7.3,0.707,2.07,20.4,0.373,0.755,0.56,14.28,14.6,0.516,0.545,1.0,0.2,97.32,96.0,80.0,96.0,0.499
0022301019,1610612752,New York,Knicks,NYK,knicks,240:00,109.1,114.1,103.8,103.3,5.3,10.8,0.595,2.5,18.2,0.383,0.814,0.563,10.386,10.9,0.51,0.513,1.0,0.196,92.94,91.0,75.83,92.0,0.514
0022301019,1610612751,Brooklyn,Nets,BKN,nets,240:00,103.8,103.3,109.1,114.1,-5.3,-10.8,0.765,1.73,21.0,0.186,0.617,0.437,16.741,16.7,0.526,0.563,1.0,0.201,92.94,91.0,75.83,90.0,0.486
0022301073,1610612758,Sacramento,Kings,SAC,kings,240:00,104.8,109.6,115.7,113.8,-10.8,-4.3,0.6,2.18,18.1,0.278,0.848,0.54,11.193,11.7,0.516,0.529,1.0,0.196,95.4,94.0,78.33,94.0,0.455
0022301073,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,115.7,113.8,104.8,109.6,10.8,4.3,0.686,2.4,19.6,0.152,0.722,0.46,10.808,10.6,0.574,0.604,1.0,0.201,95.4,94.0,78.33,94.0,0.545
0022300994,1610612759,San Antonio,Spurs,SAS,spurs,240:00,101.7,103.9,108.2,108.7,-6.5,-4.8,0.795,1.94,21.3,0.226,0.878,0.539,15.203,15.5,0.517,0.545,1.0,0.198,104.86,103.5,86.25,103.0,0.483
0022300994,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,108.2,108.7,101.7,103.9,6.5,4.8,0.705,3.44,22.4,0.122,0.774,0.461,8.614,8.7,0.538,0.574,1.0,0.201,104.86,103.5,86.25,104.0,0.517
0022301074,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,99.0,100.0,112.7,111.8,-13.7,-11.8,0.647,2.44,17.6,0.193,0.744,0.43,9.686,9.8,0.471,0.49,1.0,0.198,92.6,92.5,77.08,92.0,0.405
0022301074,1610612738,Boston,Celtics,BOS,celtics,240:00,112.7,111.8,99.0,100.0,13.7,11.8,0.692,2.08,21.2,0.256,0.807,0.57,14.088,14.0,0.567,0.596,1.0,0.199,92.6,92.5,77.08,93.0,0.595
0022301158,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,111.4,113.4,99.6,101.0,11.7,12.4,0.73,1.69,19.6,0.292,0.725,0.515,16.201,16.5,0.543,0.58,1.0,0.193,98.56,97.0,80.83,97.0,0.567
0022301158,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,99.6,101.0,111.4,113.4,-11.7,-12.4,0.636,1.31,16.2,0.275,0.708,0.485,16.267,16.5,0.476,0.531,1.0,0.196,98.56,97.0,80.83,97.0,0.433
0022301116,1610612754,Indiana,Pacers,IND,pacers,240:00,122.0,123.5,109.2,108.7,12.8,14.8,0.652,2.14,21.2,0.227,0.783,0.511,13.561,13.7,0.608,0.648,1.0,0.198,102.9,102.5,85.42,102.0,0.543
0022301116,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,109.2,108.7,122.0,123.5,-12.8,-14.8,0.571,1.6,17.7,0.217,0.773,0.489,14.626,14.6,0.535,0.58,1.0,0.197,102.9,102.5,85.42,103.0,0.457
0022301028,1610612746,LA,Clippers,LAC,clippers,240:00,112.7,118.9,134.5,133.0,-21.8,-14.1,0.675,1.93,20.5,0.341,0.674,0.506,14.749,15.6,0.542,0.588,1.0,0.196,92.44,90.5,75.42,90.0,0.451
0022301028,1610612755,Philadelphia,76ers,PHI,sixers,240:00,134.5,133.0,112.7,118.9,21.8,14.1,0.667,4.0,23.9,0.326,0.659,0.494,8.893,8.8,0.633,0.644,1.0,0.2,92.44,90.5,75.42,91.0,0.549
0022301015,1610612759,San Antonio,Spurs,SAS,spurs,240:00,91.4,92.4,94.6,94.3,-3.2,-1.9,0.649,1.5,16.5,0.297,0.782,0.521,15.077,15.2,0.426,0.461,1.0,0.201,105.38,105.0,87.5,105.0,0.498
0022301015,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,94.6,94.3,91.4,92.4,3.2,1.9,0.545,1.0,13.7,0.218,0.703,0.479,17.202,17.1,0.476,0.518,1.0,0.201,105.38,105.0,87.5,105.0,0.502
0022301200,1610612758,Sacramento,Kings,SAC,kings,240:00,121.1,122.2,81.6,82.8,39.5,39.4,0.674,2.07,20.4,0.319,0.588,0.478,14.017,14.1,0.569,0.612,1.0,0.198,100.18,99.0,82.5,99.0,0.731
0022301200,1610612757,Portland,Trail Blazers,POR,blazers,240:00,81.6,82.8,121.1,122.2,-39.5,-39.4,0.581,1.0,12.7,0.412,0.681,0.522,17.914,18.2,0.352,0.389,1.0,0.199,100.18,99.0,82.5,99.0,0.269
0022301185,1610612758,Sacramento,Kings,SAC,kings,240:00,112.4,113.8,111.9,114.9,0.5,-1.1,0.65,3.71,20.0,0.235,0.75,0.448,7.356,7.4,0.516,0.551,1.0,0.2,95.82,94.0,78.33,94.0,0.483
0022301185,1610612756,Phoenix,Suns,PHX,suns,240:00,111.9,114.9,112.4,113.8,-0.5,1.1,0.625,1.32,19.6,0.25,0.765,0.552,19.693,20.2,0.605,0.647,1.0,0.195,95.82,94.0,78.33,94.0,0.517
0022301083,1610612745,Houston,Rockets,HOU,rockets,240:00,106.6,110.3,123.8,127.6,-17.2,-17.2,0.564,1.83,16.4,0.296,0.688,0.48,11.957,12.4,0.495,0.533,1.0,0.196,100.66,97.5,81.25,97.0,0.436
0022301083,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,123.8,127.6,106.6,110.3,17.2,17.2,0.5,1.71,17.8,0.313,0.704,0.52,13.867,14.3,0.645,0.645,1.0,0.196,100.66,97.5,81.25,98.0,0.564
0022301103,1610612764,Washington,Wizards,WAS,wizards,240:00,110.4,110.1,113.9,115.7,-3.5,-5.6,0.578,1.44,18.5,0.149,0.729,0.442,16.556,16.5,0.593,0.62,1.0,0.197,109.24,108.5,90.42,109.0,0.463
0022301103,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,113.9,115.7,110.4,110.1,3.5,5.6,0.457,1.24,14.8,0.271,0.851,0.558,15.488,15.7,0.549,0.602,1.0,0.197,109.24,108.5,90.42,108.0,0.537
0022300979,1610612753,Orlando,Magic,ORL,magic,240:00,112.3,114.4,98.4,98.0,14.0,16.5,0.512,1.47,16.8,0.279,0.723,0.511,15.182,15.5,0.571,0.592,1.0,0.197,98.2,97.5,81.25,97.0,0.564
0022300979,1610612761,Toronto,Raptors,TOR,raptors,240:00,98.4,98.0,112.3,114.4,-14.0,-16.5,0.622,1.28,17.5,0.277,0.721,0.489,18.443,18.4,0.488,0.53,1.0,0.199,98.2,97.5,81.25,98.0,0.436
0022301153,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,110.2,109.8,101.5,102.9,8.7,6.9,0.538,1.5,16.3,0.182,0.647,0.464,13.774,13.7,0.556,0.598,1.0,0.199,102.54,102.0,85.0,102.0,0.587
0022301153,1610612758,Sacramento,Kings,SAC,kings,240:00,101.5,102.9,110.2,109.8,-8.7,-6.9,0.697,1.35,15.6,0.353,0.818,0.536,16.435,16.7,0.448,0.489,1.0,0.199,102.54,102.0,85.0,102.0,0.413
0022301047,1610612758,Sacramento,Kings,SAC,kings,240:00,94.7,95.0,129.8,129.4,-35.1,-34.4,0.771,1.93,19.4,0.224,0.833,0.48,13.812,13.9,0.45,0.488,1.0,0.199,101.54,101.5,84.58,101.0,0.346
0022301047,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,129.8,129.4,94.7,95.0,35.1,34.4,0.667,3.78,24.2,0.167,0.776,0.52,8.848,8.8,0.674,0.675,1.0,0.199,101.54,101.5,84.58,102.0,0.654
0022301027,1610612765,Detroit,Pistons,DET,pistons,240:00,100.9,103.1,115.6,117.5,-14.7,-14.5,0.625,1.18,15.4,0.26,0.804,0.521,16.986,17.3,0.475,0.543,1.0,0.194,99.36,97.5,81.25,98.0,0.404
0022301027,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,115.6,117.5,100.9,103.1,14.7,14.5,0.659,2.7,20.5,0.196,0.74,0.479,10.138,10.3,0.574,0.602,1.0,0.201,99.36,97.5,81.25,97.0,0.596
0022301143,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,113.5,113.6,119.6,123.3,-6.1,-9.7,0.692,1.8,19.3,0.283,0.646,0.468,14.552,14.6,0.53,0.596,1.0,0.202,104.62,103.0,85.83,103.0,0.477
0022301143,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,119.6,123.3,113.5,113.6,6.1,9.7,0.58,1.81,19.6,0.354,0.717,0.532,15.072,15.5,0.593,0.616,1.0,0.195,104.62,103.0,85.83,103.0,0.523
0022301046,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,110.8,113.1,122.5,119.0,-11.7,-5.9,0.667,2.6,19.7,0.167,0.825,0.466,9.889,10.1,0.535,0.583,1.0,0.198,99.14,99.5,82.92,99.0,0.453
0022301046,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,122.5,119.0,110.8,113.1,11.7,5.9,0.609,2.33,21.2,0.175,0.833,0.534,12.351,12.0,0.622,0.646,1.0,0.2,99.14,99.5,82.92,100.0,0.547
0022300973,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,118.7,126.0,132.5,134.7,-13.8,-8.7,0.681,3.2,22.5,0.326,0.66,0.495,9.812,10.4,0.576,0.605,1.0,0.195,99.26,95.5,79.58,96.0,0.477
0022300973,1610612744,Golden State,Warriors,GSW,warriors,240:00,132.5,134.7,118.7,126.0,13.8,8.7,0.745,5.43,25.6,0.34,0.674,0.505,7.246,7.4,0.598,0.618,1.0,0.199,99.26,95.5,79.58,95.0,0.523
0022301177,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,116.2,118.8,117.2,119.4,-1.0,-0.6,0.442,1.27,13.7,0.358,0.675,0.495,14.529,14.9,0.542,0.576,1.0,0.198,104.1,102.0,85.0,101.0,0.457
0022301177,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,117.2,119.4,116.2,118.8,1.0,0.6,0.595,1.32,17.1,0.325,0.642,0.505,18.102,18.4,0.599,0.641,1.0,0.198,104.1,102.0,85.0,103.0,0.543
0022301114,1610612746,LA,Clippers,LAC,clippers,240:00,98.0,102.0,98.0,100.0,0.0,2.0,0.647,3.14,16.5,0.203,0.824,0.491,6.726,7.0,0.417,0.49,1.0,0.196,103.04,100.0,83.33,100.0,0.499
0022301114,1610612743,Denver,Nuggets,DEN,nuggets,240:00,98.0,100.0,98.0,102.0,0.0,-2.0,0.75,1.93,20.0,0.176,0.797,0.509,13.725,14.0,0.5,0.532,1.0,0.196,103.04,100.0,83.33,100.0,0.501
0022301135,1610612766,Charlotte,Hornets,CHA,hornets,240:00,117.8,121.6,119.2,126.0,-1.4,-4.4,0.644,1.61,21.3,0.308,0.659,0.494,17.971,18.6,0.645,0.662,1.0,0.198,100.82,96.5,80.42,97.0,0.504
0022301135,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,119.2,126.0,117.8,121.6,1.4,4.4,0.733,1.94,22.8,0.341,0.692,0.506,16.752,17.7,0.621,0.64,1.0,0.197,100.82,96.5,80.42,96.0,0.496
0022301141,1610612751,Brooklyn,Nets,BKN,nets,240:00,75.7,77.0,108.0,108.1,-32.3,-31.1,0.567,1.0,13.5,0.207,0.782,0.487,16.713,17.0,0.39,0.42,1.0,0.197,100.38,99.5,82.92,100.0,0.317
0022301141,1610612758,Sacramento,Kings,SAC,kings,240:00,108.0,108.1,75.7,77.0,32.3,31.1,0.775,3.44,22.0,0.218,0.793,0.513,9.087,9.1,0.505,0.529,1.0,0.198,100.38,99.5,82.92,99.0,0.683
0022301009,1610612743,Denver,Nuggets,DEN,nuggets,240:00,120.5,124.2,108.1,111.1,12.3,13.1,0.689,3.1,23.2,0.341,0.814,0.583,10.661,11.0,0.571,0.609,1.0,0.195,93.14,90.5,75.42,91.0,0.568
0022301009,1610612752,New York,Knicks,NYK,knicks,240:00,108.1,111.1,120.5,124.2,-12.3,-13.1,0.737,2.8,22.5,0.186,0.659,0.417,10.813,11.1,0.551,0.578,1.0,0.197,93.14,90.5,75.42,90.0,0.432
0022301071,1610612743,Denver,Nuggets,DEN,nuggets,240:00,98.1,102.1,119.0,116.8,-20.9,-14.8,0.829,2.23,20.4,0.377,0.85,0.581,13.016,13.5,0.443,0.491,1.0,0.198,96.58,95.5,79.58,96.0,0.412
0022301071,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,119.0,116.8,98.1,102.1,20.9,14.8,0.737,3.11,22.0,0.15,0.623,0.419,9.648,9.5,0.574,0.615,1.0,0.197,96.58,95.5,79.58,95.0,0.588
0022301156,1610612756,Phoenix,Suns,PHX,suns,240:00,90.8,89.3,102.1,102.9,-11.3,-13.6,0.567,2.13,13.5,0.131,0.739,0.393,7.896,7.8,0.382,0.454,1.0,0.199,102.08,102.5,85.42,103.0,0.42
0022301156,1610612746,LA,Clippers,LAC,clippers,240:00,102.1,102.9,90.8,89.3,11.3,13.6,0.683,1.33,19.9,0.261,0.869,0.607,20.42,20.6,0.54,0.572,1.0,0.195,102.08,102.5,85.42,102.0,0.58
0022301070,1610612759,San Antonio,Spurs,SAS,spurs,265:00,126.1,122.6,115.3,117.8,10.8,4.9,0.773,2.27,23.4,0.214,0.65,0.471,14.552,14.2,0.634,0.677,1.0,0.203,96.16,96.45,80.38,106.0,0.564
0022301070,1610612752,New York,Knicks,NYK,knicks,265:00,115.3,117.8,126.1,122.6,-10.8,-4.9,0.471,2.0,15.9,0.35,0.786,0.529,10.981,11.2,0.527,0.546,1.0,0.196,96.16,96.45,80.38,107.0,0.436
0022300998,1610612738,Boston,Celtics,BOS,celtics,240:00,127.4,128.4,123.8,124.0,3.6,4.5,0.625,2.78,19.0,0.286,0.7,0.472,9.398,9.5,0.576,0.624,1.0,0.202,95.96,95.5,79.58,95.0,0.523
0022300998,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,123.8,124.0,127.4,128.4,-3.6,-4.5,0.444,1.33,16.0,0.3,0.714,0.528,15.599,15.6,0.637,0.66,1.0,0.198,95.96,95.5,79.58,96.0,0.477
0022301034,1610612737,Atlanta,Hawks,ATL,hawks,240:00,129.8,126.3,117.6,125.5,12.2,0.8,0.652,2.31,21.8,0.364,0.647,0.516,14.057,13.7,0.632,0.635,1.0,0.201,96.42,94.5,78.75,95.0,0.525
0022301034,1610612738,Boston,Celtics,BOS,celtics,240:00,117.6,125.5,129.8,126.3,-12.2,-0.8,0.447,2.33,15.7,0.353,0.636,0.484,8.968,9.6,0.553,0.571,1.0,0.194,96.42,94.5,78.75,94.0,0.475
0022301102,1610612766,Charlotte,Hornets,CHA,hornets,240:00,89.0,90.5,88.8,93.7,0.2,-3.2,0.688,2.0,18.2,0.128,0.638,0.41,11.378,11.6,0.442,0.49,1.0,0.197,98.48,95.0,79.17,95.0,0.548
0022301102,1610612757,Portland,Trail Blazers,POR,blazers,240:00,88.8,93.7,89.0,90.5,-0.2,3.2,0.514,1.19,14.3,0.362,0.872,0.59,15.955,16.8,0.435,0.453,1.0,0.198,98.48,95.0,79.17,95.0,0.452
0022301160,1610612751,Brooklyn,Nets,BKN,nets,240:00,108.7,111.6,105.2,107.4,3.4,4.2,0.658,1.67,18.3,0.34,0.705,0.541,15.375,15.8,0.506,0.549,1.0,0.194,97.24,95.0,79.17,95.0,0.586
0022301160,1610612761,Toronto,Raptors,TOR,raptors,240:00,105.2,107.4,108.7,111.6,-3.4,-4.2,0.543,1.9,14.5,0.295,0.66,0.459,10.318,10.5,0.457,0.5,1.0,0.197,97.24,95.0,79.17,95.0,0.414
0022301186,1610612738,Boston,Celtics,BOS,celtics,240:00,125.4,124.5,109.5,116.2,15.9,8.3,0.569,1.71,20.1,0.286,0.741,0.542,16.154,16.0,0.663,0.672,1.0,0.194,108.32,105.5,87.92,106.0,0.558
0022301186,1610612764,Washington,Wizards,WAS,wizards,240:00,109.5,116.2,125.4,124.5,-15.9,-8.3,0.673,2.75,21.7,0.259,0.714,0.458,10.772,11.4,0.544,0.568,1.0,0.196,108.32,105.5,87.92,105.0,0.442
0022301150,1610612745,Houston,Rockets,HOU,rockets,240:00,118.1,118.0,104.8,107.1,13.3,10.9,0.644,2.42,21.5,0.214,0.755,0.505,12.01,12.0,0.61,0.628,1.0,0.2,100.52,99.5,82.92,100.0,0.534
0022301150,1610612753,Orlando,Magic,ORL,magic,240:00,104.8,107.1,118.1,118.0,-13.3,-10.9,0.59,1.53,17.1,0.245,0.786,0.495,14.834,15.2,0.494,0.551,1.0,0.198,100.52,99.5,82.92,99.0,0.466
0022301051,1610612737,Atlanta,Hawks,ATL,hawks,240:00,116.7,120.0,103.5,107.1,13.2,12.9,0.523,1.35,17.2,0.279,0.778,0.534,16.537,17.0,0.612,0.64,1.0,0.195,102.6,99.5,82.92,100.0,0.548
0022301051,1610612757,Portland,Trail Blazers,POR,blazers,240:00,103.5,107.1,116.7,120.0,-13.2,-12.9,0.814,1.84,24.4,0.222,0.721,0.466,18.555,19.2,0.588,0.593,1.0,0.197,102.6,99.5,82.92,99.0,0.452
0022301017,1610612757,Portland,Trail Blazers,POR,blazers,240:00,118.2,119.4,126.4,127.6,-8.2,-8.2,0.644,2.9,20.3,0.321,0.771,0.5,10.101,10.2,0.548,0.563,1.0,0.198,98.94,98.0,81.67,98.0,0.455
0022301017,1610612746,LA,Clippers,LAC,clippers,240:00,126.4,127.6,118.2,119.4,8.2,8.2,0.591,1.53,19.7,0.229,0.679,0.5,17.193,17.3,0.662,0.703,1.0,0.196,98.94,98.0,81.67,98.0,0.545
0022300977,1610612765,Detroit,Pistons,DET,pistons,240:00,107.3,107.4,109.4,109.5,-2.2,-2.0,0.632,2.0,19.2,0.174,0.745,0.474,12.744,12.8,0.542,0.566,1.0,0.2,94.6,94.5,78.75,94.0,0.476
0022300977,1610612748,Miami,Heat,MIA,heat,240:00,109.4,109.5,107.3,107.4,2.2,2.0,0.6,2.4,18.5,0.255,0.826,0.526,10.522,10.5,0.517,0.541,1.0,0.198,94.6,94.5,78.75,95.0,0.524
0022301097,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,104.6,105.9,101.0,102.9,3.6,3.0,0.75,1.67,21.2,0.222,0.709,0.49,17.435,17.6,0.548,0.579,1.0,0.198,104.08,102.5,85.42,102.0,0.526
0022301097,1610612744,Golden State,Warriors,GSW,warriors,240:00,101.0,102.9,104.6,105.9,-3.6,-3.0,0.659,1.8,18.9,0.291,0.778,0.51,14.297,14.6,0.505,0.525,1.0,0.2,104.08,102.5,85.42,103.0,0.474
0022301006,1610612745,Houston,Rockets,HOU,rockets,240:00,121.2,124.5,113.6,114.7,7.6,9.8,0.574,1.69,18.6,0.34,0.736,0.55,15.267,15.7,0.597,0.624,1.0,0.194,103.9,102.0,85.0,102.0,0.536
0022301006,1610612741,Chicago,Bulls,CHI,bulls,240:00,113.6,114.7,121.2,124.5,-7.6,-9.8,0.548,2.09,16.7,0.264,0.66,0.45,10.68,10.8,0.516,0.563,1.0,0.2,103.9,102.0,85.0,102.0,0.464
0022301079,1610612766,Charlotte,Hornets,CHA,hornets,240:00,121.9,125.5,139.8,139.8,-18.0,-14.3,0.727,3.56,23.9,0.239,0.765,0.463,9.294,9.6,0.631,0.636,1.0,0.2,94.9,93.5,77.92,94.0,0.418
0022301079,1610612746,LA,Clippers,LAC,clippers,240:00,139.8,139.8,121.9,125.5,18.0,14.3,0.651,2.8,21.9,0.235,0.761,0.538,10.757,10.8,0.667,0.723,1.0,0.196,94.9,93.5,77.92,93.0,0.582
0022301063,1610612754,Indiana,Pacers,IND,pacers,240:00,109.9,109.0,90.1,90.9,19.9,18.1,0.628,2.7,20.4,0.17,0.788,0.495,10.085,10.0,0.539,0.573,1.0,0.196,99.54,99.5,82.92,100.0,0.606
0022301063,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,90.1,90.9,109.9,109.0,-19.9,-18.1,0.686,1.5,17.9,0.212,0.83,0.505,16.013,16.2,0.436,0.479,1.0,0.198,99.54,99.5,82.92,99.0,0.394
0022301072,1610612762,Utah,Jazz,UTA,jazz,240:00,101.7,106.4,102.7,105.2,-1.1,1.2,0.622,1.1,17.4,0.318,0.651,0.514,21.35,22.3,0.513,0.566,1.0,0.196,98.34,95.0,79.17,94.0,0.538
0022301072,1610612745,Houston,Rockets,HOU,rockets,240:00,102.7,105.2,101.7,106.4,1.1,-1.2,0.543,1.9,14.4,0.349,0.682,0.486,10.171,10.4,0.456,0.489,1.0,0.201,98.34,95.0,79.17,96.0,0.462
0022301180,1610612759,San Antonio,Spurs,SAS,spurs,240:00,118.5,121.0,114.9,121.2,3.5,-0.2,0.689,1.72,21.5,0.341,0.796,0.581,17.626,18.0,0.618,0.636,1.0,0.198,103.26,99.5,82.92,100.0,0.514
0022301180,1610612743,Denver,Nuggets,DEN,nuggets,240:00,114.9,121.2,118.5,121.0,-3.5,0.2,0.633,3.44,21.9,0.204,0.659,0.419,8.621,9.1,0.572,0.592,1.0,0.192,103.26,99.5,82.92,99.0,0.486
0022301093,1610612755,Philadelphia,76ers,PHI,sixers,240:00,111.2,111.2,105.3,106.1,5.9,5.2,0.75,1.5,20.1,0.25,0.698,0.495,18.367,18.4,0.551,0.612,1.0,0.198,98.84,98.5,82.08,98.0,0.505
0022301093,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,105.3,106.1,111.2,111.2,-5.9,-5.2,0.811,2.0,21.2,0.302,0.75,0.505,15.048,15.2,0.5,0.543,1.0,0.199,98.84,98.5,82.08,99.0,0.495
0022301171,1610612755,Philadelphia,76ers,PHI,sixers,240:00,118.7,121.4,105.6,108.7,13.1,12.7,0.524,1.69,16.3,0.224,0.727,0.49,12.343,12.6,0.58,0.623,1.0,0.194,106.16,103.5,86.25,103.0,0.532
0022301171,1610612753,Orlando,Magic,ORL,magic,240:00,105.6,108.7,118.7,121.4,-13.1,-12.7,0.581,2.27,17.6,0.273,0.776,0.51,10.28,10.6,0.495,0.533,1.0,0.198,106.16,103.5,86.25,104.0,0.468
0022301127,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,114.8,116.0,93.9,96.0,20.9,20.0,0.667,1.5,21.9,0.205,0.692,0.484,19.794,20.0,0.663,0.666,1.0,0.194,102.16,100.5,83.75,100.0,0.604
0022301127,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,93.9,96.0,114.8,116.0,-20.9,-20.0,0.615,1.26,17.4,0.308,0.795,0.516,18.397,18.8,0.494,0.509,1.0,0.2,102.16,100.5,83.75,101.0,0.396
0022300986,1610612741,Chicago,Bulls,CHI,bulls,240:00,112.0,113.4,108.1,110.3,3.9,3.1,0.634,2.89,18.9,0.278,0.66,0.462,9.161,9.3,0.5,0.538,1.0,0.2,98.62,97.0,80.83,97.0,0.534
0022300986,1610612757,Portland,Trail Blazers,POR,blazers,240:00,108.1,110.3,112.0,113.4,-3.9,-3.1,0.525,1.62,15.8,0.34,0.722,0.538,13.131,13.4,0.5,0.54,1.0,0.2,98.62,97.0,80.83,97.0,0.466
0022301023,1610612741,Chicago,Bulls,CHI,bulls,240:00,124.4,125.6,132.6,137.8,-8.3,-12.2,0.766,5.14,27.7,0.143,0.628,0.41,7.706,7.8,0.628,0.651,1.0,0.198,92.16,90.0,75.0,90.0,0.491
0022301023,1610612738,Boston,Celtics,BOS,celtics,240:00,132.6,137.8,124.4,125.6,8.3,12.2,0.636,2.33,21.0,0.372,0.857,0.59,12.837,13.3,0.634,0.663,1.0,0.197,92.16,90.0,75.0,90.0,0.509
0022301124,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,104.3,104.8,91.1,91.3,13.2,13.5,0.526,1.43,14.8,0.207,0.782,0.487,13.4,13.5,0.5,0.537,1.0,0.197,104.36,104.0,86.67,104.0,0.571
0022301124,1610612737,Atlanta,Hawks,ATL,hawks,240:00,91.1,91.3,104.3,104.8,-13.2,-13.5,0.618,1.0,15.4,0.218,0.793,0.513,20.146,20.2,0.476,0.504,1.0,0.2,104.36,104.0,86.67,104.0,0.429
0022301149,1610612741,Chicago,Bulls,CHI,bulls,240:00,125.3,121.9,132.2,134.7,-6.9,-12.9,0.426,2.22,16.0,0.302,0.757,0.513,9.64,9.4,0.591,0.607,1.0,0.201,95.08,95.5,79.58,96.0,0.439
0022301149,1610612752,New York,Knicks,NYK,knicks,240:00,132.2,134.7,125.3,121.9,6.9,12.9,0.674,2.82,23.2,0.243,0.698,0.488,11.364,11.6,0.657,0.697,1.0,0.198,95.08,95.5,79.58,95.0,0.561
0022301152,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,127.4,130.0,118.1,121.0,9.3,9.0,0.698,3.75,21.1,0.294,0.766,0.52,7.837,8.0,0.578,0.625,1.0,0.202,102.28,100.0,83.33,100.0,0.56
0022301152,1610612764,Washington,Wizards,WAS,wizards,240:00,118.1,121.0,127.4,130.0,-9.3,-9.0,0.591,2.0,19.2,0.234,0.706,0.48,12.685,13.0,0.607,0.627,1.0,0.197,102.28,100.0,83.33,100.0,0.44
0022301049,1610612753,Orlando,Magic,ORL,magic,240:00,97.6,101.1,104.4,107.4,-6.8,-6.4,0.694,2.27,19.2,0.222,0.64,0.423,11.55,12.0,0.482,0.493,1.0,0.196,95.98,93.0,77.5,92.0,0.455
0022301049,1610612744,Golden State,Warriors,GSW,warriors,240:00,104.4,107.4,97.6,101.1,6.8,6.4,0.65,2.0,19.3,0.36,0.778,0.577,13.441,13.8,0.5,0.528,1.0,0.197,95.98,93.0,77.5,94.0,0.545
0022301025,1610612759,San Antonio,Spurs,SAS,spurs,240:00,104.7,107.1,129.2,132.3,-24.5,-25.3,0.675,1.8,19.8,0.267,0.718,0.476,14.816,15.2,0.524,0.562,1.0,0.2,101.32,99.0,82.5,99.0,0.398
